ID,SKU,name,description,current_price,current_stock,status,creation_date,last_update
4736,PROD-4736,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Blanco)",1300.63,42,1,2026-09-19 10:42:33,2026-09-19 12:20:33
4737,PROD-4737,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7979.63,8,1,2026-09-20 19:22:59,2026-09-20 20:34:59
4738,PROD-4738,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Negro)",2065.68,23,1,2026-09-19 14:07:49,2026-09-19 15:31:49
4739,PROD-4739,iPhone 16 Pro 256GB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Blanco,13951.51,38,1,2026-09-21 02:01:37,2026-09-21 03:40:37
4740,PROD-4740,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla M, Color Gris)",1335.79,97,1,2026-09-22 00:20:29,2026-09-22 00:29:29
4741,PROD-4741,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,21010.73,38,1,2026-09-21 00:48:12,2026-09-21 02:07:12
4742,PROD-4742,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,5620.13,39,1,2026-09-19 04:14:47,2026-09-19 05:03:47
4743,PROD-4743,Smartphone Galaxy Z Fold 6 1TB,Teléfono plegable con pantalla gigante para productividad y multitarea - Color Rojo,31876.92,43,1,2026-09-18 05:48:05,2026-09-18 06:47:05
4744,PROD-4744,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,14485.13,8,1,2026-09-22 05:24:40,2026-09-22 07:13:40
4745,PROD-4745,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,24524.94,39,1,2026-09-20 14:56:58,2026-09-20 16:22:58
4746,PROD-4746,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla XL, Color Rojo)",1751.72,79,1,2026-09-22 03:55:44,2026-09-22 05:33:44
4747,PROD-4747,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Verde)",871.83,82,1,2026-09-17 12:36:11,2026-09-17 13:58:11
4748,PROD-4748,Smartphone Xiaomi 14 Ultra 1TB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Rojo,10602.13,42,1,2026-09-21 04:26:44,2026-09-21 06:14:44
4749,PROD-4749,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2776.01,51,1,2026-09-21 08:56:18,2026-09-21 10:20:18
4750,PROD-4750,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla S, Color Negro)",1321.58,84,1,2026-09-18 12:10:02,2026-09-18 13:45:02
4751,PROD-4751,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla L, Color Gris)",1756.51,48,1,2026-09-22 03:17:30,2026-09-22 04:14:30
4752,PROD-4752,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla XL, Color Negro)",2363.87,43,1,2026-09-18 23:41:29,2026-09-19 00:24:29
4753,PROD-4753,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,4319.51,48,1,2026-09-21 08:06:09,2026-09-21 09:36:09
4754,PROD-4754,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6574.05,53,1,2026-09-22 05:21:48,2026-09-22 06:34:48
4755,PROD-4755,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla L, Color Azul)",1440.87,38,1,2026-09-21 13:12:52,2026-09-21 14:15:52
4756,PROD-4756,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Azul)",1375.45,49,1,2026-09-22 11:20:01,2026-09-22 11:47:01
4757,PROD-4757,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla XL, Color Verde)",802.61,66,1,2026-09-21 10:20:03,2026-09-21 11:45:03
4758,PROD-4758,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,34484.21,11,1,2026-09-21 15:16:31,2026-09-21 16:37:31
4759,PROD-4759,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,1406.69,45,1,2026-09-17 11:44:17,2026-09-17 12:46:17
4760,PROD-4760,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,4837.40,17,1,2026-09-18 15:08:13,2026-09-18 15:33:13
4761,PROD-4761,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,503.77,20,1,2026-09-19 22:53:36,2026-09-20 00:07:36
4762,PROD-4762,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7649.91,29,1,2026-09-21 14:41:53,2026-09-21 16:19:53
4763,PROD-4763,MacBook Pro 16 M3 128GB,Computadora portátil profesional para edición de video y desarrollo - Color Blanco,33504.23,48,1,2026-09-22 08:02:06,2026-09-22 08:52:06
4764,PROD-4764,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla XL, Color Blanco)",1024.16,95,1,2026-09-21 18:53:41,2026-09-21 19:35:41
4765,PROD-4765,Parlante Portátil SRS-XG300,Bocina inalámbrica portátil resistente al agua con graves potentes,16492.41,21,1,2026-09-21 01:53:57,2026-09-21 03:21:57
4766,PROD-4766,iPhone 16 256GB,Smartphone con pantalla Super Retina XDR y excelente duración de batería - Color Blanco,10008.26,36,1,2026-09-17 22:15:22,2026-09-17 22:52:22
4767,PROD-4767,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Rojo)",872.51,55,1,2026-09-19 09:04:54,2026-09-19 09:51:54
4768,PROD-4768,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Blanco)",429.01,62,1,2026-09-18 03:53:37,2026-09-18 04:53:37
4769,PROD-4769,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla XL, Color Gris)",920.76,56,1,2026-09-20 21:26:16,2026-09-20 22:01:16
4770,PROD-4770,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla M, Color Negro)",1534.68,41,1,2026-09-21 11:51:57,2026-09-21 13:07:57
4771,PROD-4771,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,24533.53,5,1,2026-09-20 00:18:08,2026-09-20 00:59:08
4772,PROD-4772,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,4169.56,14,1,2026-09-18 11:56:58,2026-09-18 13:47:58
4773,PROD-4773,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,8908.36,50,1,2026-09-21 07:26:45,2026-09-21 07:29:45
4774,PROD-4774,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla L, Color Azul)",1548.53,55,1,2026-09-18 23:31:24,2026-09-19 00:56:24
4775,PROD-4775,Cámara Alpha 7 IV,Cámara mirrorless profesional de fotograma completo para foto y video,13624.95,26,1,2026-09-20 23:55:05,2026-09-21 00:37:05
4776,PROD-4776,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,8034.73,26,1,2026-09-20 01:47:31,2026-09-20 01:47:31
4777,PROD-4777,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla L, Color Blanco)",848.99,27,1,2026-09-20 10:27:02,2026-09-20 11:19:02
4778,PROD-4778,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,21821.51,21,1,2026-09-21 14:09:10,2026-09-21 15:54:10
4779,PROD-4779,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla M, Color Verde)",1944.94,41,1,2026-09-19 21:39:23,2026-09-19 22:51:23
4780,PROD-4780,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Azul)",2263.05,82,1,2026-09-17 13:53:14,2026-09-17 14:16:14
4781,PROD-4781,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,871.72,36,1,2026-09-19 17:54:05,2026-09-19 18:37:05
4782,PROD-4782,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,1191.79,57,1,2026-09-21 03:32:19,2026-09-21 03:36:19
4783,PROD-4783,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Verde)",494.34,53,1,2026-09-21 14:07:47,2026-09-21 14:20:47
4784,PROD-4784,Smartphone Galaxy S26 Ultra 256GB,Smartphone de alta gama con cámara de 200MP y pantalla Dynamic AMOLED - Color Rojo,30616.19,21,1,2026-09-19 08:24:29,2026-09-19 09:42:29
4785,PROD-4785,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,21769.21,15,1,2026-09-18 04:02:00,2026-09-18 04:50:00
4786,PROD-4786,Audífonos Galaxy Buds3 Pro,Audífonos inalámbricos con cancelación activa de ruido inteligente,23541.40,48,1,2026-09-18 21:58:14,2026-09-18 23:34:14
4787,PROD-4787,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,5983.66,12,1,2026-09-21 23:13:11,2026-09-22 00:29:11
4788,PROD-4788,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,28303.48,44,1,2026-09-18 08:43:23,2026-09-18 08:57:23
4789,PROD-4789,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,1383.61,10,1,2026-09-18 10:36:11,2026-09-18 10:58:11
4790,PROD-4790,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla M, Color Blanco)",1448.45,93,1,2026-09-20 06:49:50,2026-09-20 07:45:50
4791,PROD-4791,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3850.63,11,1,2026-09-19 09:18:49,2026-09-19 09:54:49
4792,PROD-4792,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5988.57,42,1,2026-09-20 04:09:05,2026-09-20 05:50:05
4793,PROD-4793,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,2705.95,17,1,2026-09-18 09:18:30,2026-09-18 09:38:30
4794,PROD-4794,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7854.47,18,1,2026-09-20 00:43:35,2026-09-20 01:56:35
4795,PROD-4795,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,2366.02,53,1,2026-09-20 00:23:28,2026-09-20 01:09:28
4796,PROD-4796,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6028.95,25,1,2026-09-20 10:52:28,2026-09-20 11:44:28
4797,PROD-4797,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,29555.81,6,1,2026-09-21 09:32:41,2026-09-21 10:26:41
4798,PROD-4798,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla L, Color Gris)",730.30,69,1,2026-09-18 19:02:09,2026-09-18 19:59:09
4799,PROD-4799,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,3966.48,43,1,2026-09-20 17:28:05,2026-09-20 18:01:05
4800,PROD-4800,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Azul,11791.85,34,1,2026-09-20 06:04:48,2026-09-20 07:43:48
4801,PROD-4801,Smartphone Redmi Note 13 Pro 256GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Rojo,18745.19,43,1,2026-09-20 05:26:28,2026-09-20 07:23:28
4802,PROD-4802,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,6004.74,38,1,2026-09-17 20:17:04,2026-09-17 21:58:04
4803,PROD-4803,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,6454.53,17,1,2026-09-19 21:45:54,2026-09-19 23:12:54
4804,PROD-4804,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,5293.65,32,1,2026-09-19 00:48:31,2026-09-19 01:03:31
4805,PROD-4805,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla L, Color Blanco)",2211.23,19,1,2026-09-21 09:21:41,2026-09-21 10:27:41
4806,PROD-4806,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla XL, Color Verde)",1892.06,79,1,2026-09-20 14:24:18,2026-09-20 14:25:18
4807,PROD-4807,Smart TV 65 Neo QLED,Televisor inteligente 4K con tecnología de puntos cuánticos y alto contraste,13918.96,35,1,2026-09-20 23:25:20,2026-09-21 01:12:20
4808,PROD-4808,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla M, Color Azul)",1602.66,34,1,2026-09-18 05:18:04,2026-09-18 07:10:04
4809,PROD-4809,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,20260.88,28,1,2026-09-18 22:03:04,2026-09-18 22:50:04
4810,PROD-4810,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6772.26,58,1,2026-09-17 13:58:47,2026-09-17 14:08:47
4811,PROD-4811,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,4628.39,24,1,2026-09-20 20:21:17,2026-09-20 20:23:17
4812,PROD-4812,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7475.31,15,1,2026-09-20 07:59:34,2026-09-20 07:59:34
4813,PROD-4813,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7028.89,14,1,2026-09-19 16:48:30,2026-09-19 17:09:30
4814,PROD-4814,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,23534.68,8,1,2026-09-20 07:59:41,2026-09-20 09:44:41
4815,PROD-4815,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Blanco)",1262.99,80,1,2026-09-20 23:40:39,2026-09-21 00:27:39
4816,PROD-4816,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,3842.89,17,1,2026-09-21 09:44:46,2026-09-21 11:40:46
4817,PROD-4817,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla S, Color Gris)",2445.06,21,1,2026-09-17 16:27:10,2026-09-17 18:25:10
4818,PROD-4818,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,5539.77,11,1,2026-09-22 10:05:08,2026-09-22 10:18:08
4819,PROD-4819,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Negro)",1912.00,11,1,2026-09-19 17:33:59,2026-09-19 17:39:59
4820,PROD-4820,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,10761.63,35,1,2026-09-18 11:09:53,2026-09-18 12:36:53
4821,PROD-4821,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,5588.35,19,1,2026-09-17 16:07:49,2026-09-17 16:17:49
4822,PROD-4822,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,13438.84,44,1,2026-09-22 06:29:25,2026-09-22 07:46:25
4823,PROD-4823,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla L, Color Verde)",844.65,86,1,2026-09-20 00:51:13,2026-09-20 01:32:13
4824,PROD-4824,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2333.48,56,1,2026-09-18 11:40:42,2026-09-18 12:24:42
4825,PROD-4825,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,27606.09,21,1,2026-09-21 12:46:48,2026-09-21 14:09:48
4826,PROD-4826,Smartphone Galaxy Z Flip 6 128GB,Teléfono plegable compacto con pantalla exterior funcional - Color Azul,10589.58,27,1,2026-09-22 04:44:36,2026-09-22 06:16:36
4827,PROD-4827,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,1896.90,48,1,2026-09-19 16:42:59,2026-09-19 16:53:59
4828,PROD-4828,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,33778.83,44,1,2026-09-22 03:06:39,2026-09-22 03:35:39
4829,PROD-4829,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Azul)",1497.18,96,1,2026-09-19 18:13:18,2026-09-19 19:51:18
4830,PROD-4830,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,12694.43,10,1,2026-09-22 09:04:47,2026-09-22 10:45:47
4831,PROD-4831,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Gris)",1470.07,88,1,2026-09-21 20:44:15,2026-09-21 21:34:15
4832,PROD-4832,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,2473.81,47,1,2026-09-17 16:26:03,2026-09-17 17:31:03
4833,PROD-4833,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,18367.71,15,1,2026-09-19 04:36:27,2026-09-19 06:10:27
4834,PROD-4834,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,9569.96,26,1,2026-09-17 15:15:42,2026-09-17 16:27:42
4835,PROD-4835,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,1788.20,31,1,2026-09-22 02:44:50,2026-09-22 03:15:50
4836,PROD-4836,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla S, Color Negro)",2287.93,21,1,2026-09-21 16:03:38,2026-09-21 16:10:38
4837,PROD-4837,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7712.41,24,1,2026-09-19 23:07:13,2026-09-20 00:33:13
4838,PROD-4838,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Rojo)",828.10,31,1,2026-09-17 22:28:49,2026-09-17 22:59:49
4839,PROD-4839,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Rojo)",1781.92,16,1,2026-09-22 10:35:39,2026-09-22 11:59:39
4840,PROD-4840,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Verde)",941.25,78,1,2026-09-17 12:34:05,2026-09-17 14:26:05
4841,PROD-4841,iPhone 16 1TB,Smartphone con pantalla Super Retina XDR y excelente duración de batería - Color Gris,5997.65,44,1,2026-09-20 11:29:47,2026-09-20 12:53:47
4842,PROD-4842,Tablet Galaxy Tab S9 512GB,"Tableta de alto rendimiento para diseño, trabajo y entretenimiento - Color Gris",19906.04,15,1,2026-09-22 11:09:45,2026-09-22 12:22:45
4843,PROD-4843,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,5858.79,17,1,2026-09-17 20:42:46,2026-09-17 22:31:46
4844,PROD-4844,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla L, Color Azul)",1005.85,10,1,2026-09-19 06:16:28,2026-09-19 06:38:28
4845,PROD-4845,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,7683.92,38,1,2026-09-21 20:22:09,2026-09-21 21:32:09
4846,PROD-4846,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Negro)",913.84,20,1,2026-09-20 06:03:36,2026-09-20 06:26:36
4847,PROD-4847,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Gris)",1089.89,28,1,2026-09-21 05:52:09,2026-09-21 07:38:09
4848,PROD-4848,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,31181.67,32,1,2026-09-21 05:36:14,2026-09-21 07:33:14
4849,PROD-4849,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7549.38,29,1,2026-09-19 06:03:25,2026-09-19 06:38:25
4850,PROD-4850,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Gris)",2427.92,40,1,2026-09-19 03:47:27,2026-09-19 03:47:27
