ID,SKU,name,description,current_price,current_stock,status,creation_date,last_update
4513,PROD-4513,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,8173.94,39,1,2026-09-21 20:06:20,2026-09-21 21:28:20
4514,PROD-4514,Smartphone Redmi Note 13 Pro 128GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,12412.84,43,1,2026-09-18 11:28:08,2026-09-18 11:57:08
4515,PROD-4515,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,3179.44,47,1,2026-09-20 18:31:07,2026-09-20 19:14:07
4516,PROD-4516,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,5220.44,8,1,2026-09-18 03:02:25,2026-09-18 03:48:25
4517,PROD-4517,Smart TV 65 Neo QLED,Televisor inteligente 4K con tecnología de puntos cuánticos y alto contraste,18120.48,35,1,2026-09-21 14:35:05,2026-09-21 14:51:05
4518,PROD-4518,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,12939.11,41,1,2026-09-18 08:08:37,2026-09-18 08:13:37
4519,PROD-4519,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,20014.66,27,1,2026-09-18 07:30:27,2026-09-18 08:00:27
4520,PROD-4520,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,30383.09,22,1,2026-09-21 00:54:03,2026-09-21 02:16:03
4521,PROD-4521,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,12586.54,15,1,2026-09-21 03:31:42,2026-09-21 05:27:42
4522,PROD-4522,Parlante Portátil SRS-XG300,Bocina inalámbrica portátil resistente al agua con graves potentes,34745.66,45,1,2026-09-19 19:16:46,2026-09-19 21:13:46
4523,PROD-4523,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla XL, Color Blanco)",2074.46,92,1,2026-09-20 05:43:05,2026-09-20 05:53:05
4524,PROD-4524,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Azul)",1068.63,68,1,2026-09-19 09:11:39,2026-09-19 10:40:39
4525,PROD-4525,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,11115.45,34,1,2026-09-18 23:48:12,2026-09-19 01:02:12
4526,PROD-4526,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla M, Color Gris)",1642.77,76,1,2026-09-20 20:32:28,2026-09-20 21:02:28
4527,PROD-4527,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,2682.88,44,1,2026-09-22 08:24:47,2026-09-22 10:21:47
4528,PROD-4528,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Verde)",1283.62,69,1,2026-09-20 11:01:01,2026-09-20 11:22:01
4529,PROD-4529,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla L, Color Blanco)",1703.78,53,1,2026-09-19 09:25:36,2026-09-19 10:44:36
4530,PROD-4530,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Rojo)",2445.15,58,1,2026-09-19 17:48:56,2026-09-19 18:48:56
4531,PROD-4531,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,27220.26,24,1,2026-09-18 21:33:26,2026-09-18 23:27:26
4532,PROD-4532,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,5061.71,44,1,2026-09-17 19:56:11,2026-09-17 21:33:11
4533,PROD-4533,Parlante Portátil SRS-XG300,Bocina inalámbrica portátil resistente al agua con graves potentes,23478.23,46,1,2026-09-19 08:20:18,2026-09-19 08:36:18
4534,PROD-4534,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla XL, Color Negro)",1696.94,16,1,2026-09-20 23:46:33,2026-09-21 00:22:33
4535,PROD-4535,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,15372.73,27,1,2026-09-20 11:26:28,2026-09-20 11:55:28
4536,PROD-4536,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla L, Color Blanco)",1221.86,98,1,2026-09-22 06:35:23,2026-09-22 08:03:23
4537,PROD-4537,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,9790.32,14,1,2026-09-17 17:55:24,2026-09-17 18:23:24
4538,PROD-4538,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Rojo)",1985.02,44,1,2026-09-21 08:47:29,2026-09-21 08:54:29
4539,PROD-4539,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,17070.01,11,1,2026-09-21 20:37:09,2026-09-21 20:51:09
4540,PROD-4540,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla XL, Color Gris)",2309.60,43,1,2026-09-20 12:39:59,2026-09-20 14:29:59
4541,PROD-4541,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Negro)",1713.39,76,1,2026-09-19 03:50:00,2026-09-19 04:06:00
4542,PROD-4542,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7839.57,47,1,2026-09-20 17:55:50,2026-09-20 19:29:50
4543,PROD-4543,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla M, Color Blanco)",1586.70,91,1,2026-09-19 00:24:19,2026-09-19 02:10:19
4544,PROD-4544,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5601.38,52,1,2026-09-20 11:12:14,2026-09-20 12:52:14
4545,PROD-4545,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla M, Color Rojo)",392.74,31,1,2026-09-18 13:18:32,2026-09-18 14:13:32
4546,PROD-4546,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,26365.09,20,1,2026-09-19 23:45:17,2026-09-20 00:26:17
4547,PROD-4547,Smartphone Galaxy Z Fold 6 256GB,Teléfono plegable con pantalla gigante para productividad y multitarea - Color Rojo,20478.25,41,1,2026-09-17 18:38:04,2026-09-17 20:08:04
4548,PROD-4548,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,2684.67,37,1,2026-09-20 00:19:19,2026-09-20 00:27:19
4549,PROD-4549,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,1506.93,40,1,2026-09-20 12:18:34,2026-09-20 12:49:34
4550,PROD-4550,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2374.54,11,1,2026-09-21 21:09:05,2026-09-21 23:06:05
4551,PROD-4551,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla S, Color Azul)",1681.37,86,1,2026-09-18 10:01:27,2026-09-18 11:33:27
4552,PROD-4552,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3689.80,31,1,2026-09-22 11:16:55,2026-09-22 13:06:55
4553,PROD-4553,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla M, Color Gris)",2405.31,97,1,2026-09-21 00:47:14,2026-09-21 01:38:14
4554,PROD-4554,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,2827.93,21,1,2026-09-22 00:47:02,2026-09-22 02:26:02
4555,PROD-4555,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3035.37,40,1,2026-09-20 09:23:06,2026-09-20 10:34:06
4556,PROD-4556,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3870.72,23,1,2026-09-22 09:20:52,2026-09-22 11:05:52
4557,PROD-4557,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,2271.68,38,1,2026-09-18 22:57:42,2026-09-18 23:32:42
4558,PROD-4558,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla S, Color Blanco)",2469.38,64,1,2026-09-19 10:17:22,2026-09-19 10:29:22
4559,PROD-4559,MacBook Air 15 M2 1TB,Laptop ultra delgada y liviana con gran autonomía - Color Gris,1268.18,41,1,2026-09-20 19:34:06,2026-09-20 20:21:06
4560,PROD-4560,Smartphone Xiaomi 14 Ultra 128GB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Blanco,8670.38,7,1,2026-09-19 12:19:27,2026-09-19 14:16:27
4561,PROD-4561,Smartphone Redmi Note 13 Pro 256GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Blanco,29663.23,25,1,2026-09-18 03:04:01,2026-09-18 04:48:01
4562,PROD-4562,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,12011.45,36,1,2026-09-17 20:59:39,2026-09-17 22:41:39
4563,PROD-4563,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,2477.71,17,1,2026-09-21 11:25:39,2026-09-21 13:09:39
4564,PROD-4564,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,3388.85,12,1,2026-09-18 00:34:14,2026-09-18 01:49:14
4565,PROD-4565,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,6578.89,13,1,2026-09-18 08:16:29,2026-09-18 08:57:29
4566,PROD-4566,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,33919.00,38,1,2026-09-18 00:05:09,2026-09-18 01:20:09
4567,PROD-4567,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,32571.36,27,1,2026-09-21 21:18:41,2026-09-21 22:53:41
4568,PROD-4568,Parlante Portátil SRS-XG300,Bocina inalámbrica portátil resistente al agua con graves potentes,34615.43,9,1,2026-09-21 06:53:23,2026-09-21 08:24:23
4569,PROD-4569,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla XL, Color Gris)",1119.58,25,1,2026-09-19 22:14:49,2026-09-19 23:09:49
4570,PROD-4570,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,22929.03,13,1,2026-09-19 05:32:52,2026-09-19 06:24:52
4571,PROD-4571,Smart TV 65 Neo QLED,Televisor inteligente 4K con tecnología de puntos cuánticos y alto contraste,4771.52,31,1,2026-09-18 08:38:36,2026-09-18 10:26:36
4572,PROD-4572,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,13446.28,50,1,2026-09-20 04:06:29,2026-09-20 04:36:29
4573,PROD-4573,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla S, Color Azul)",1287.01,19,1,2026-09-19 10:38:39,2026-09-19 10:43:39
4574,PROD-4574,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla L, Color Rojo)",1559.11,59,1,2026-09-20 14:04:10,2026-09-20 15:47:10
4575,PROD-4575,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla XL, Color Rojo)",1307.59,19,1,2026-09-19 09:41:04,2026-09-19 10:05:04
4576,PROD-4576,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,7729.08,9,1,2026-09-20 14:40:58,2026-09-20 14:45:58
4577,PROD-4577,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,735.40,26,1,2026-09-22 04:33:47,2026-09-22 06:09:47
4578,PROD-4578,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla S, Color Verde)",815.58,29,1,2026-09-20 11:49:45,2026-09-20 13:35:45
4579,PROD-4579,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,4913.62,10,1,2026-09-19 06:02:24,2026-09-19 07:44:24
4580,PROD-4580,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla XL, Color Blanco)",1542.95,24,1,2026-09-20 00:28:31,2026-09-20 01:33:31
4581,PROD-4581,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla L, Color Negro)",1484.00,97,1,2026-09-19 16:33:04,2026-09-19 18:32:04
4582,PROD-4582,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla L, Color Verde)",425.65,85,1,2026-09-19 20:42:53,2026-09-19 21:24:53
4583,PROD-4583,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Azul)",1379.06,77,1,2026-09-17 18:06:04,2026-09-17 18:07:04
4584,PROD-4584,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla M, Color Negro)",1906.61,80,1,2026-09-18 05:27:31,2026-09-18 06:53:31
4585,PROD-4585,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,1572.97,20,1,2026-09-20 07:49:32,2026-09-20 08:15:32
4586,PROD-4586,Polera Sportswear Club Fleece,"Sudadera de felpa con capucha y ajuste estándar (Talla S, Color Azul)",1458.89,13,1,2026-09-20 18:48:05,2026-09-20 19:16:05
4587,PROD-4587,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,16242.28,38,1,2026-09-22 03:49:37,2026-09-22 05:05:37
4588,PROD-4588,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,5275.73,30,1,2026-09-19 06:28:41,2026-09-19 07:45:41
4589,PROD-4589,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3907.02,13,1,2026-09-19 03:00:21,2026-09-19 03:49:21
4590,PROD-4590,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Azul)",1164.67,75,1,2026-09-21 22:26:09,2026-09-21 23:19:09
4591,PROD-4591,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Azul)",2270.41,20,1,2026-09-20 03:00:10,2026-09-20 03:38:10
4592,PROD-4592,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Verde)",1656.38,56,1,2026-09-22 12:40:49,2026-09-22 13:31:49
4593,PROD-4593,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,33377.56,10,1,2026-09-20 14:28:41,2026-09-20 14:34:41
4594,PROD-4594,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4873.14,17,1,2026-09-17 15:28:38,2026-09-17 17:00:38
4595,PROD-4595,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,19288.59,27,1,2026-09-20 03:31:04,2026-09-20 04:13:04
4596,PROD-4596,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,25474.46,35,1,2026-09-22 08:49:55,2026-09-22 09:19:55
4597,PROD-4597,iPhone 16 Pro 1TB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Azul,24906.71,35,1,2026-09-18 04:52:37,2026-09-18 06:07:37
4598,PROD-4598,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,19936.46,48,1,2026-09-18 11:29:37,2026-09-18 11:30:37
4599,PROD-4599,MacBook Air 15 M2 128GB,Laptop ultra delgada y liviana con gran autonomía - Color Blanco,34364.74,23,1,2026-09-19 14:11:28,2026-09-19 14:52:28
4600,PROD-4600,Tablet Galaxy Tab S9 512GB,"Tableta de alto rendimiento para diseño, trabajo y entretenimiento - Color Rojo",35735.61,37,1,2026-09-22 01:31:02,2026-09-22 03:03:02
4601,PROD-4601,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,33103.29,18,1,2026-09-20 23:50:05,2026-09-21 01:38:05
4602,PROD-4602,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla M, Color Rojo)",1446.50,27,1,2026-09-19 10:14:08,2026-09-19 11:02:08
4603,PROD-4603,Smartphone Xiaomi 14 Ultra 128GB,Smartphone de gama alta enfocado en fotografía profesional Leica - Color Blanco,28840.86,23,1,2026-09-19 01:20:01,2026-09-19 02:27:01
4604,PROD-4604,Smartphone Galaxy S26 Ultra 128GB,Smartphone de alta gama con cámara de 200MP y pantalla Dynamic AMOLED - Color Rojo,3321.11,19,1,2026-09-19 10:40:29,2026-09-19 11:00:29
4605,PROD-4605,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7892.96,39,1,2026-09-21 17:50:14,2026-09-21 19:21:14
4606,PROD-4606,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Gris)",2479.29,62,1,2026-09-22 03:00:20,2026-09-22 03:49:20
4607,PROD-4607,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,18126.84,17,1,2026-09-19 17:25:33,2026-09-19 17:37:33
4608,PROD-4608,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,1504.07,17,1,2026-09-20 06:59:12,2026-09-20 08:38:12
4609,PROD-4609,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Negro)",706.76,41,1,2026-09-17 18:32:59,2026-09-17 18:48:59
4610,PROD-4610,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,13715.95,34,1,2026-09-20 06:52:47,2026-09-20 08:41:47
4611,PROD-4611,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,3297.84,28,1,2026-09-20 16:38:40,2026-09-20 17:50:40
4612,PROD-4612,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,1177.40,41,1,2026-09-21 08:43:09,2026-09-21 09:04:09
4613,PROD-4613,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,927.82,33,1,2026-09-20 03:55:50,2026-09-20 04:00:50
4614,PROD-4614,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,2053.08,16,1,2026-09-20 12:09:00,2026-09-20 13:16:00
4615,PROD-4615,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4092.95,47,1,2026-09-17 18:00:34,2026-09-17 19:14:34
4616,PROD-4616,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3563.76,28,1,2026-09-18 09:34:35,2026-09-18 10:34:35
4617,PROD-4617,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Gris)",1001.30,11,1,2026-09-18 10:11:24,2026-09-18 10:31:24
4618,PROD-4618,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla M, Color Gris)",1503.89,60,1,2026-09-18 16:58:59,2026-09-18 18:30:59
4619,PROD-4619,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,8832.04,9,1,2026-09-19 08:49:48,2026-09-19 09:35:48
4620,PROD-4620,iPhone 16 Pro 128GB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Rojo,1620.60,14,1,2026-09-19 20:29:20,2026-09-19 21:55:20
4621,PROD-4621,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Gris)",2044.17,87,1,2026-09-22 04:07:04,2026-09-22 04:38:04
4622,PROD-4622,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3312.58,9,1,2026-09-19 03:30:46,2026-09-19 04:28:46
4623,PROD-4623,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,30082.59,12,1,2026-09-18 03:57:18,2026-09-18 05:41:18
4624,PROD-4624,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,2796.50,32,1,2026-09-21 12:54:19,2026-09-21 14:20:19
4625,PROD-4625,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,5919.74,34,1,2026-09-20 22:41:40,2026-09-20 23:51:40
